,name,lat,lng,vicinity,open_now,rating,price_level,icon,id,photos,place_id,reference,scope,types,borough
109,Waldy's,40.74555770000001,-73.9905385,"800 6th Avenue, New York",True,4.3,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,433476ada8ea9f5d7ccfc90e6eb8998c769e40ee,"[{'height': 400, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105467319964887748482/photos"">Waldy&#39;s Wood Fired Pizza &amp; Penne</a>'], 'photo_reference': 'CmRaAAAAN504tIzLYnifEW82vKbdMSJvWdIMDZLr9XrdrEDa6Wm_o5EZycJhFh_OdIHUmkrB5lRjgJmJKpwrhE1e0VfejeUAKxFhcF_daaQ4o7WYcjn6VHe3DIRc2l6jPAR-HNDBEhDKK73bP-XJdowsHLloYkZwGhTbzqSm4uPFPicX9PkBoyz-4i_iaA', 'width': 600}]",ChIJZzfElKVZwokRIem7YxXHhcw,CmRSAAAAmGf74BYPB0AvDxc9q9Gffz-dml_3yC2FQZTQcMKef7WsfMVma-EkOPkk9vqajePg3HI4HWbzm8XYrzPKkU_JtYD0Dc2j9bzGugcZvXFeFaC3DGYB6uB4PRM6pszJAou2EhB3dUObH8JZAKdpo821dxoWGhTn9-q9bjO_ieITc0-sm9tP6t28gA,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
110,10th Avenue Pizza & Cafe,40.74875129999999,-74.00312009999999,"256 10th Avenue, New York",False,4.4,1.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,3dbb28a2af88aa2a3329ac518ebfe4b740a4bda1,"[{'height': 405, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107259504324875922710/photos"">10th Avenue Pizza &amp; Cafe</a>'], 'photo_reference': 'CmRaAAAAq2jgDc3AotyaTURdOUD2XuQNb0ZbQd4RXuvtH7APHHpS2v5ye9R2LbuVq2PDXj0k1zbrmI2RlgS7YgmPNzqMxyXr37cuNgKdp1ChSoteKos_vLh4ijC5iMYrDBghfkbTEhCvU_OvOvioWBy_q9vwZAfKGhQIL8YOQG6c7u5-WL7NL9O1seGd6w', 'width': 533}]",ChIJJ07QdrdZwokRXdz8zv2_eg4,CmRRAAAA_SKXWxzaHfwwPF7DO08Wc6Nz7IT8Nv3VQffVMt6lCNDtCs2Bl8HguRY1EMZbZqK0-ebAc5B3tkW4dBKzPeNcbz4bT8dXmj9s5IJya9uZdX3D0zBbwjGWdkiHxOw7trSxEhAR8cqpXdswyEzwOiVvbQI6GhTdAwbjNEHmI4KUxkAHABp6r3knCg,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
111,La Vera Pizzeria & Restaurant,40.754054,-73.968825,"922 2nd Avenue, New York",True,4.1,,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,d53a6164e40c8153befe05f7893fff78600d64d0,"[{'height': 750, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104352983990003247614/photos"">La Vera Pizzeria &amp; Restaurant</a>'], 'photo_reference': 'CmRaAAAAOWSUMQSt8VVUNhe2kxB3nP-4nWLsAB0wxkH0sNSG09s7uz3O-B_6tI_Jq7_BtrvHeGBj-zGNTjK0ETNN17DrqB2MzykWaWwbXP0uYdJ66IrBUWaI-6HdwzHiN9H9b8jwEhDbNiOsUqt5kKMpQCn0QpmzGhT7DUlvZP_ZWk7p45r7_ze5jcFiGg', 'width': 1000}]",ChIJl0kwjOJYwokRjO41zufkr_w,CmRSAAAAwPtwh1Qxx5-3-w4bLTk_eXHSGoGKrYIF_FddlZFSYNdo8gNJVrFjVKughbAtDHI24oEEFIgifJw09QH8sypZeD2vNzolX-4g-zoZ1H4T608adLRwaMrBPxcnyY1YMT2xEhC-Bess3ylO_pEnRqhrffHBGhSi6Knl7sJhZEzfUwmHM9dtjYEcfA,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
112,Famous Amadeus Pizza,40.7498209,-73.99488459999999,"408 8th Avenue, New York",True,3.8,1.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,3032ffc90fa204343ae7f95bd95ea87a6344dfdb,"[{'height': 608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105346230384196582500/photos"">Famous Amadeus Pizza</a>'], 'photo_reference': 'CmRaAAAAgawsf7NShGT7EjM179qPGzhlDDeEfA1nnBRIwgGTnChDlCT38Bqbv6FzT42WcOSLeS1inhgtHbNLe6ctoBbGXRaiJF7NQpAVxN-nYRalaUe-VIlNsEwcGQub-9P6qEUREhARH863mZeIv6_q-swS88ZQGhT-DzCNwoe-a433Uotj-bmZ6AW0PQ', 'width': 1080}]",ChIJnQT_1rFZwokRJe2ZG3BCumY,CmRRAAAAy1NLxVRwLVLNAbvfweESRRzqOF3EAyzXrjZ2xXKa5lYsPFnENAHSkf7TIjuBuiG6jJdgAHSHxCVEkQs6dyxIbl224msSots9sa8CVdx7s5noSlYPA8fkCafD4aHGS4w7EhAzZ1qJ22BKTpp2Xvhu7pqYGhS_Xrop5Kad9ghRnqmfcZk3YcqxBg,GOOGLE,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",NYC
113,Uncle Paul's Pizza,40.75483199999999,-73.976899,"70 Vanderbilt Avenue, New York",True,4.2,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,d68dbe8fc9d95bcf96b1a162c4b4482b57c0da6f,"[{'height': 3036, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112952812883987258524/photos"">Nicole Zayac</a>'], 'photo_reference': 'CmRaAAAA-pHRMbO8ezwqWUNDdGlCnrlTAeZsJ4DHmUmCWlgaNbTwAo-3iSFQLnfW6GWs0V0Yzw5KCr5redcliYoTrOoSPkI2g7ruwxE7DOj38Iv3JJkD1MB83iPFMmb_f5JC2TsNEhBkYSR5I7BeFolywSC6kWMsGhTeZMJ0s4ele_gGwNXUJIhcnFCvag', 'width': 4048}]",ChIJPxPd_P1YwokRfzLhSiACEoU,CmRSAAAARugoqVs9sfaGMICV2xFIejAY1aqUChqr4PIatKyTlxnM7o3RkB3YxitMr975W2_f5cLTUqENmVw5zHx6ebHCRPtvvGzyIghMARxLahhxUsjzwacAEDXWuuCKa74W7BWBEhBFhZzESbtm8GrTduQYQXD_GhRc3t9Fr9QrYXz6bDamadHqXlUR7g,GOOGLE,"['meal_delivery', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",NYC
114,Famous Famiglia Pizza,40.75241699999999,-73.992966,"488 8th Avenue, New York",True,4.0,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,46572badae6a6fbe0aac6cb28bb1253a82857e7f,"[{'height': 300, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109594744305382916281/photos"">Famous Famiglia Pizza</a>'], 'photo_reference': 'CmRaAAAAZCWLxY1D5IBp8pQOC8_eeQaoEmtjSxofJ2z7ZxFDo6ee1elV4n-_zw6hKQZWf3NpULMPZ24tgNzWfPdWuayGHn_2xg-KjRXKWKEOKgfQ8eo1DuFEz9pkHxMLmxKijC8oEhCpo_iaSTH5snd8o-jwCZ-9GhQgtvqDCqaOaSiQO5Ogop3BMpD0HA', 'width': 640}]",ChIJB2Ufwq1ZwokR1tfIL39GOUQ,CmRRAAAA8kdVZS11ru07H0gK9bxNbaHTVsHiISsC6aCvI69prooZw2lizh8EPhla4mbvOAJVg-TqNJZRRTurWr1mE8LoR95fAA-PeNC-Fic8BMfOF34sD2_pZingo9L8o30AE8sHEhAaxawT0Ug-wNi9jyXFv-LvGhRAD3r7FQEu4T_Gc9UJDOWqXZFwFw,GOOGLE,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",NYC
115,Rocky's Pizzeria,40.744398,-73.97639099999999,"607 2nd Avenue, New York",True,4.3,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,f3ea88eca3eae6785b681024608f6b4eb970bd33,"[{'height': 638, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118186336577976793156/photos"">Rocky&#39;s Pizzeria</a>'], 'photo_reference': 'CmRaAAAA_kVPC-zvpyGUM_Cu0ASQBD8mRq1WFm7z4ZXeFUHDi9-11p7pOyJMblukVO6L4DhNKNVezaoxjyhPvo8VCGyViCgKQh7hRLla-73QIuqfudLJTaWidONX0nNUT9riPEvKEhA6SRAtt8ELPhF16HFZxxdHGhRP4MIONQNySl0fYK3fLa7-n8eaJw', 'width': 807}]",ChIJzxso-AVZwokRw2RNQ91j6L0,CmRSAAAA6WZflnw84VNGAgCPAXRHCM3M8a1AxABNpl8ma8dtgcWRkv__XV1jyXrVzSQMvlx_Ph3xpE8rsq1dfW4hlc-MmzE9F6Kwv4Xj0DMFCrVKGfuEwojDjaSj9z8-LEJlrCuLEhD4fGz6uiexv8PbWdJdT_CdGhTks0L4oSyeRM1aNvRIVj3_UUgIkA,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
116,Rocco's Pizza Joint,40.742182,-73.997419,"162 7th Avenue, New York",True,3.5,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,0414fec442d56116821e47eafa7f18c65ff7c3e6,"[{'height': 565, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107115252532572562579/photos"">Rocco&#39;s Pizza Joint</a>'], 'photo_reference': 'CmRaAAAAI3BPzlveSrwsiJ5UoQ42jEOocIHRZqgEFK-qryNN81yo7FKeNiIULQHemeEIHZbulZugwT1CGjWfKhvxLwtT0J-gb7QzhkVFhKen9pQYpyI7nsih1-tS78bSq6lwUmTdEhDuY1q33XWU-F2knaFpgKNuGhRI3l6I7lSvhPEU2PRGxE3j8_C0Yg', 'width': 847}]",ChIJNf2Jg7xZwokREAj--Xq1cFY,CmRRAAAA7yy0o_TQMVJH7Fv1sJi3c8HsyvOdl22MOH0rlCcv29Ttg9wPew0T5Lvs87-khIetIzOkFZ0fngHiok6g3lwH4BZgEAiYH5igKRvLKg7jBHQqtreLqfBjJ1vRLTE4ptpcEhDD6Mc0crQCUgJpLAum-FCYGhQWRLDDBHLf8TN2J2jXKaHxtTqudw,GOOGLE,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",NYC
117,Garlic New York Pizza Bar,40.7451736,-73.9758937,"629 2nd Avenue, New York",True,4.3,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,0b4de85817c7b27fcaef34a73982a43733854d98,"[{'height': 4048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115649152862937914009/photos"">Aniket Zarekar</a>'], 'photo_reference': 'CmRaAAAAxbvkj2GNP9Azv59-OsfyFQjSTcA058_Ppw2kfrxBDsnj0D91nUwU8JGf7okpnIM7scKtd6MDvzhqPL3McDdpX1tZhI30XWn9G3XWvuJLUs1Befdhbx8M48z5dodbIKMkEhBfWBPam8ohQvFOdqoQtXrbGhRcN-h9sVIwatt0RT46rxEznYE1kg', 'width': 3036}]",ChIJFe1v6wVZwokR9IkbpwFaK-w,CmRSAAAABvY8j3A1OBt6L2v8-biNVVMMbwQECNd2ttpHezT1PcesqXiVKuB6OD55iUfC80FbheijopSP5zb76KdOSf_z3MgfTcOiZyM1LCDRl3DGr2y-Q6XewoOvJ7ajDFrlL3knEhCxtmpUCNdEMF47PQ0L0n2SGhRIsxW_0BK8OXy1YSb4t398BrPyJQ,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
118,La Pizza Fresca,40.739047,-73.988895,"31 East 20th Street, New York",True,3.7,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,1c1717f462bbb911fcc7b402da74f8ddebf1a9ef,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107410169163068362960/photos"">Alexandre Lupien</a>'], 'photo_reference': 'CmRaAAAAXSXMIMS_rltmHeb6pJPx9PekMCvVGovVAbeWPdhzb6fL8LohFg8kcR4kCSIbZ5uOkIHI3tpBowjfnpbnD8OPYbxEIIaBEuOiRCuoIAPADEcCfViXcZhC8Lb1WPS1lZucEhDY11r1FaG4W6OhXXSDc5y0GhTZghGy4oGwSCfH4RvA25uXnMK_vg', 'width': 4032}]",ChIJa1231aNZwokR-5huRmzO0Uw,CmRRAAAAPdjyt0y0NEbPxxyQT533zMEzmogyT46rQI1Qw_RFEjiK0f56bZNcda4KxZJgk0rNBC8XlYvT5bTUg3coQcpzd_Z-ixNborvwL8imq2ZgE2UQZoME2wcHCC2l6cylph39EhBGkvCut50_mp9urwdtdQloGhSCq40QZ9SZGRdxTnGofkg77sdPDg,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",NYC
119,Artichoke Pizza,40.7440813,-74.00659780000001,"114 10th Avenue, New York",True,4.1,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,ae974a0d7bc4f3bb0795d994853a31f4db01e223,"[{'height': 1000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109307298385910603000/photos"">Artichoke Pizza</a>'], 'photo_reference': 'CmRaAAAANFBSDvEBu-Jb9tVOTOYVBwlZ3l3GNJS3lRXwAqpjNJpL_swFBrTfnpneY_qJlSjuE5OAoU2PO6IxKvvSw5GXcDaqrDgrGqtYImDejLIEvtNsZOSnBdU92i1R0YF7wwWAEhC4L9rwVW7d8rxAWo1C-27TGhQ_JNajuXJ5pTWKGyV9M-QgElw4zQ', 'width': 750}]",ChIJw6TmVsdZwokRPKQwKL-ZsII,CmRSAAAAbz210JoCUCRW-fRXE9ZunIolxBX7K2zwZ1ouE3xLsb_xr3qYoj3b-etFVc9UVL47aUCjhv80DFKXfTFVc1b_zXNBAa-Km-RHXB0EADa10-wJ4aTJPt27e8RHps_i4UK3EhAAvkkYMhUp6gahcuHTkLozGhTbNJuktPMdBCtFS9SLzeeS95Clww,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
120,Da Vinci Pizzeria & Restaurant,40.7036079,-74.0101088,"44 Water Street, New York",False,4.4,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,af051f4faa37683461e56b8878a20c39e3a11d02,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110854164034814697389/photos"">Aaron Johnson</a>'], 'photo_reference': 'CmRaAAAAg1FTy-IcGy8hMLt51l6rAX47mz0PS_mNG86cYQO4uDAx239KNmIOBGw-pfUpPhRVRdaNAYX9EcvaBUuibESOHA9q2ig2UG1uJ0b916IK91hoMAJb-_RqXF8H3tOyH4dlEhCXvnc_aw_VErQmTZwP_clcGhSzeLW-xBOP8KBuUaZCcj4ZsFKSmA', 'width': 5312}]",ChIJh3kfNxRawokRvb3F7FlLswk,CmRRAAAAkKTKFDGc7YRi1MlHZrw5VkfEIBg67SD8SYSOLh8bqzMRIyf1lrGdniWBHnnrudCaOzixi-O42vJE2PuexAu5Gghn3cN83qElIqEsev04T6_LlxmOb2tIJPG2xXkIGsQPEhAbRpmLZrPY4T0QafJRWuV1GhQHyytex2piEzr9O_ULeIpJixA18w,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
121,Lombardi's,40.72157,-73.9956368,"32 Spring Street, New York",True,4.1,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,73973bd1fac905f102ee1afe536594dc42bca5ff,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107547970595481565669/photos"">Ryan Ferry</a>'], 'photo_reference': 'CmRaAAAAdOCb8UvkEeHrFeMTGpnzaOXxY2G27QfRCTSd_hapdybMUHlle_Tmo_ucYXgDrpR-8mBLl81KXWAlQfeUuPG8S-jpRXL5O7h4d9qmV2Gq4qIU8mrnGj_BXvcPqXjdiH9YEhChiS5wSQdQzkXqoIOe6IIFGhQRA8ddKuu86G7u0gX_Ynh0DEV98Q', 'width': 4032}]",ChIJp-cWE4pZwokRmUI8_BIF8dg,CmRSAAAAlzU9RtbnkEAfVsvs2WszIgWaybv7oWG5iZJo38Uo4ZODZWHfvsso4eGX5k7FSqcnGk3Csu4tQsyDoQS7Q7qIpNDECaF_QFAz_Rmr0Ic2pZbwrXTZe4oLnP8RKbyrA3NOEhClLWK0NDZcRPoSfUyt8iHGGhS-sQgbMXjQnbAFdseT9Nth1onxJw,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",NYC
122,Champion Pizza Soho,40.72156870000001,-73.9971286,"17 Cleveland Place, New York",True,4.8,,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,c810cbf35c326185bc9bcf80d3bf42d449cffdbd,"[{'height': 641, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113431027788356810808/photos"">Champion Pizza Soho</a>'], 'photo_reference': 'CmRaAAAAQmkeNjlj_lp3RXx_B5iQRTAfUrOv0_4xlrW2-K-cEYF3pCKTAnwkrAOdJCmo6sIPiI4QISNXGtdP5gAfE2nLXwapcIZCGME7a2zg9imhEad_oB4EdyYDIDiLDMawhuyqEhBfkuQy0XQ5dLPJMG1aEu2xGhTdWMIzbaLhmMdd0-7DzzdEZFZ9fA', 'width': 637}]",ChIJaeOQ3IhZwokRtTqgShbnjZE,CmRSAAAARyzktmp738o2yFmQScLUJI3Sw_ifithh6QF3zSpNvxVWjh0yWOGcJ5jmNXnArwNNNvw1mqsIHi8WElgxmihjKj47ngANbkce1ODZCSlyghLIQBNkCq_jzx87pZdBRd5uEhB0lmYwCivVa_ANVsfVduIhGhQYXzWG-DHb-4T3zD3n5Yirhej91w,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
123,Luzzo's La Pizza Napoletana,40.7305745,-73.9834651,"213 1st Avenue, New York",True,4.3,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,f3f758d1276297b58f5c62e8822a2234f8fc7b82,"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111431098218367577125/photos"">Luzzo&#39;s La Pizza Napoletana</a>'], 'photo_reference': 'CmRaAAAAYt65clJ5gQrvgwHWxfFPTfNY_-MfveFyFzcG6ze_wFIYrdcnwFcBKGJ0GCOq7UKDkx7gJ65WX5PONf9esJe6mTP00kVYTuFUiAjqx9KlDDFc493Rryuy8E5kWADYsqhJEhBqlSPK6QHeopVQNXXZxPpTGhT3OljOE_xOGkCzIQpOKlO_2eKkEw', 'width': 2048}]",ChIJaf7QAJ5ZwokR0I29INQQLXU,CmRRAAAApfIpbKbDi2avNQA8v507O0LvZvGFxbE62drrstNPzXJ-6n8nHrANAw13_tb-VMfhZ8csc65-qAgmb9L9_skJWQSPDeU9Tmxrcz63IYP4KMplFFjLfMG792_ASUqiUlUbEhC0suJd2QzLzmcYiIvVk98HGhQePDnxPf_D8acX4exUV0RUP6fdPA,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",NYC
124,Steve's Pizza,40.7094349,-74.012024,"110 Cedar Street, New York",True,4.1,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,cdfd832581899716747abfc1f67667258fa283a6,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102829286966352282780/photos"">Christian Laubach</a>'], 'photo_reference': 'CmRaAAAAllLdCX95iXRLftrB2Z21WS0LDDXv7sZohnDKxPua1qSQ9OBnAOhMJ8atSVkxP9NX6Sl8jO1poAhxAlQwpWHxv-7H2dEOl5P5vUFWWuIxdxy9c8-_XzUgpHZOPEQg3l42EhAj9jV8rprfFk1i6Yryc31FGhToORLZXlu-PtuNqK6fKVW80nCHXw', 'width': 4000}]",ChIJ37TJUxdawokRQUvJ1X8oeyo,CmRRAAAAU75Dcw9hAvYPJKPb7QnAE625FebGBE71S69AcpelkwqJXpwYzEZfOPCXcsJFsGGA3iftADireQ66JfbCnLg54q4gDTXuazeGqmju2FOxUO5YV985ogb2RWMl9Re_fH0hEhCbubmvu_TIZAggqX9LnrtsGhRO2Ip613sfKWy6KklpiFLxePNqWA,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
125,Picasso Pizzeria,40.7103852,-74.0164692,"303 South End Avenue, New York",False,4.1,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,459649f7a5a90a3f313be2c4a19f840d4a459931,"[{'height': 768, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104122704194094542137/photos"">Picasso Pizzeria</a>'], 'photo_reference': 'CmRaAAAAmDGuwZobbGHB-0WR9kKXXbLROCrsMJUHCslCNpw8jm-LOwqWJtkho30iKErwnKBJOezfMwU2wqiOBtU9HpOVic1VTp91ORr9CI1uEs-gh0WxC5EkPBs8uMQ-437ibvpDEhCXArvWOTt0XAIyMCFKu7qdGhSvDaNB9YkDbU6Fugo2F-Fx9e-dPA', 'width': 1024}]",ChIJOWVTySJawokRBoW1r7qh-Us,CmRRAAAAaaIk99LPVjK9DelXby8E-qpZnEIGYveym1wuw41DiowF8bEtuvbH6xN-ph0uNQKVTOwWTzcgxAp1aqO1leO16hbZe-pSMypvRNcy4YmJCUFH9W8S2V01xN28ueP8eq2OEhCjLCiZhx3gc-9xEt1P1l6uGhS66vFf7MvTeP8Fh0Td5PKTyltOWQ,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
126,Little Italy Pizza,40.713044,-74.00833399999999,"11 Park Place, New York",False,4.0,1.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,8edf6b0214e89504dab26154ffb5ba9cb806448e,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101640250984187878459/photos"">Ali Rizvi</a>'], 'photo_reference': 'CmRaAAAAGCZzwdRbFqfzYq9UPJYJ8cQciK8Wf-ieorLTqlavOYNaG5Zmg9UPQ34GKgCYQlVFgFfi1f4_SsnHpomlPKDhW28u3Kpt_s5kEcj2DiUEuHszsH-NgtWXTvVJU9NtyleTEhCdZCFiAB19q5Hy1CJVwMIIGhRy3w0tVIlZuKFfU4f7JPZSc1nT-Q', 'width': 5312}]",ChIJDYX_wRhawokRJQ3THIhqAiw,CmRRAAAAvCiTyZ-6gXOxE-NrB2Ot5dURc7Jm2h3O09W2pqMnGRZtnbk9Zl9MpQiEn-1-Z8sECuE2C9FAw04WweSRb4W2hfEExMnjReLGLveJ6mZnDAgn07PJDk4Oszh6McC4PPNkEhDEDp7F8COfW1cg-XfC3NQRGhSGKGUhk5k06AfuPKw1qXj2VKVUcQ,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
127,Dona Bella Pizza,40.7151451,-74.0079738,"154 Church Street, New York",True,3.8,1.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,44317f3bcc7f76650671bc5ac9bf2fbaa088b3d5,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102828547999333003550/photos"">Mike Peachment</a>'], 'photo_reference': 'CmRaAAAApv-usYzVkv6VNfM5G8HmEq7LxIpMPMuKQfEcQP44kX2aY1P8R9VPnKYRAeBJWazOq5_R7l8rG9Lh1ECn4-h0crslQePCgvIScsDjiFpvrc-i2D6njqHwyuMXLOzC9nOVEhDOxiaj8GISxCPpz17cUFBOGhSqWBQIr3DFogKNGk63S3mDc9UBpg', 'width': 4032}]",ChIJuXASOB9awokRbPbiM8bVkzo,CmRRAAAADEYAc3_FmKbbgUj9wdZ7W4gEQwwzcfhHMNZERMH9cX662P18jXtjbshrxR4QVT41mKieP-xBbz7n1yksvASd2pZM3QNxNtGaLqQsh3M0Nh1WHI9RExhzLU6-415MbgG8EhAxfvBxqqD7rIcKdOzT3C9eGhRqktwCWkHjwDveI2Pkn82L_I9LKw,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
128,Pomodoro Pizza,40.7081421,-74.0139025,"14 Rector Street, New York",True,4.2,,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,1aec07f954e9e128f30971b338ec81cef60559b4,"[{'height': 374, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111003413835393470910/photos"">Pomodoro Pizza</a>'], 'photo_reference': 'CmRaAAAA6WuoVTu6kgvEk-v8RzJ0s2jkIE2o0AoXY2m69c5PeOqA36PwmnbexQnrcxrHgOx0Uf1IxeFViRrZ5q0q90RNPd1AdISXGrw4sd65kXcMKSZuL2Y5OZIRncgdlRi7zsw-EhAEKrw3p8wnRPVMky9vTSqJGhSKGF3eoE6NE9s4SaLpONIIEdWimA', 'width': 754}]",ChIJX6lW3BBawokR32sV-oVgAKg,CmRSAAAA9CZVc1tFQQk84LpeIWIhNN1idtOmY3yKLCT7uQrWYSgyxnSiY87f-BAxmdDvgrKtHRvJ2GwukNvWGGy6Y864ufsM7x82XXjWmsSjEmBNqzXeOqQu9A41W6Qj6FkaYRLnEhCPYiOSmByyUcIoV1mZrtTWGhT4UZoMlt1SbF0u6wLqOUvsPeJJSQ,GOOGLE,"['meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",NYC
129,A-1 Pizza Shop,40.7145518,-73.9823558,"505 Grand Street, New York",,4.0,1.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,599c4218155be37ccd89c4e3c4414d6b7914025c,"[{'height': 2048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104327022625125459269/photos"">Ana Cisneros</a>'], 'photo_reference': 'CmRaAAAAbiKvOnu4_tORDA0vWgRlqzbwBHqOTAgFUzC0lek0RaxW2CuGViS1sCBQRvsBuLRdmLui5-hrjZ_fvJQKxOaJVoy8jGYddQNmKO-Qfm6r5gQ7iCP85APLUeTbkGh77xNSEhAXriyjU1ZfnSRlek7yoMWXGhTR1Hemn_wJdWTJXRnqf27mX2P8dA', 'width': 1536}]",ChIJE0lIT9VbwokRR55ei5PticM,CmRSAAAAVCKxw0aT67P6isLm_wo8y_0rgsgTFk7-7IvbP9tvG_Sg8bkgz_Q0gUVJBI1CO7SrFmJeJ7Z69jbSradcdxW2BIx79c-rnFeX2oKlfXhunVk27ev-EYCd_99cyqn7GCnHEhCKi9vM7Z2EKh8TD9ipgx_bGhRptfTkvcZDuoJvwE7M1lQ3SsRzzg,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
130,One Pizza Place,40.71450480000001,-73.9823222,"505 Grand Street, New York",,,,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,5d38f0bb4ce82f82288c45c5b6484c249a3f86db,,ChIJE0lIT9VbwokR3MKLz3C0WZE,CmRSAAAAMcndB6yDcEssUHcWoLwXLOeKNn6gfRc0ePL-Qh6M6KwhQBBSWE7s1p-pFdJZ5V0JA-hrlTAAhDhaN8Mct8iSaZYxnlUJdRoI6HXSKwMDjUOlJAUMS6OMX39LSvfRYKiAEhCrmnMdYlbjjONAqbiESFvQGhR4-WdLileQ44Dvei4HBzbcHdrx5A,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
